"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"2566","Liver","GO:0033673","negative regulation of kinase activity","102/9119","166/18986",0.614457831325301,1.27931751129972,3.47479143872419,0.000331962017810479,0.00231073017185379,0.00141218364829978,"2041/5663/857/51422/5795/9467/3843/5071/5771/5788/152559/5800/28951/5478/9479/8850/84619/11261/4041/58533/57732/153090/4040/57493/3315/5062/23603/4067/7128/1845/2646/6622/3087/5770/1647/6546/10636/142679/9655/5569/183/11221/348/80725/5570/7023/2950/26524/7532/23636/6547/5583/10221/103/56940/11116/5987/25937/11142/2776/11329/11314/3301/5580/23624/324/2660/4137/8660/3458/4221/161742/54922/27250/51654/1849/5170/650/7345/11006/8692/5753/64793/4763/5925/104/9647/7249/64798/10114/3553/207/7026/1027/1026/6609/7453/3192/406929/5728/5997/25",102
"2567","Liver","GO:0032703","negative regulation of interleukin-2 production","24/9119","30/18986",0.8,1.66562123039807,3.50752509910022,0.000333585646454763,0.00231698955523466,0.00141600901872449,"89795/2625/7430/5788/2633/9971/84868/84636/6441/51564/7128/7538/3902/5987/11326/64127/9455/947/6375/5621/7805/11006/53833/10524",24
"2568","Liver","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","24/9119","30/18986",0.8,1.66562123039807,3.50752509910022,0.000333585646454763,0.00231698955523466,0.00141600901872449,"10464/3717/5771/2534/2322/3280/2066/5008/116379/22876/1436/8995/1270/1489/3606/3458/3592/59067/54625/133396/83666/3815/282618/23568",24
"2569","Liver","GO:0048193","Golgi vesicle transport","178/9119","308/18986",0.577922077922078,1.20324910312848,3.45720518030981,0.000335069550611889,0.00232477214236904,0.00142076528253517,"122553/114815/83696/83452/9871/4430/64145/57222/55614/288/10079/65258/10434/79748/10483/1176/23256/134957/5584/1523/117177/142685/6653/22878/10133/8906/2181/80262/5587/10640/51594/10484/89866/8613/51479/26088/55204/51125/6643/63971/22820/4253/9382/163882/23499/57533/662/23760/57511/90196/64693/84984/54520/3064/6711/51128/9919/51542/10342/27252/9980/11031/22937/55014/6102/3916/50807/60412/120892/53407/23233/4218/5861/9217/111240474/374868/91461/22796/1201/583/23041/150684/10972/375056/10564/83548/64764/10960/25956/399687/1445/81693/26958/80230/3638/26286/81555/56907/9632/55207/9554/30845/55297/6642/6836/8943/27072/10791/10890/22872/60684/55973/29097/6399/7109/8775/4644/51112/8452/54536/55062/51399/84501/2060/1785/9265/5034/55770/29886/2803/64083/26984/23033/8724/160/1315/84068/8729/128637/1314/114879/3875/10066/9117/54832/7405/51552/7805/23074/8615/53916/123720/5875/338382/29959/5870/23299/3993/126003/6683/84272/9321/51026/23062/57410/9727/28952/286451/8773/2580/10802/312/9218/29934/27032/23230/10228/55435",178
"2570","Liver","GO:0009895","negative regulation of catabolic process","209/9119","367/18986",0.569482288828338,1.18567723826021,3.45302615955593,0.000335470234017382,0.00232503043012914,0.00142092313296522,"54888/5663/10128/7874/23077/2203/54855/79048/143941/4089/221662/55132/11044/55051/336/84879/10434/23274/1471/23429/28996/2272/4864/9444/201163/23256/345/5207/1956/23450/6653/29974/2534/9683/10643/9261/5371/596/4843/23185/51594/5045/8140/6449/9491/56776/148/2475/4233/55737/55254/7812/153090/23367/3607/6093/51377/4983/6815/57533/1996/9759/6521/257397/2033/10758/64282/3156/575/1432/5294/32/5774/6622/493/23012/5140/8241/1981/51808/9704/5465/26471/2316/3183/170506/3182/120892/7538/29761/10865/5270/64784/10755/9682/8239/3240/54502/406884/2626/340371/1994/23118/9637/2822/7078/54971/1677/9611/150/9641/3953/5987/57721/258010/1611/9638/10140/10459/9104/9967/9554/406991/2521/80011/55625/4088/7076/6872/1268/254013/5073/6625/8087/9101/134/90427/863/8925/57521/51105/8667/26986/238/6599/84640/9860/341/8724/51322/3587/4534/5562/11011/7188/55603/3586/8909/6774/598/116986/54922/302/51548/63924/92196/64844/6125/55170/25819/54832/54541/10325/165324/3658/79066/3162/55353/65125/4615/57602/56478/113451/7124/7249/1149/3553/207/84749/2668/4194/167153/10492/8148/51684/2905/7077/3192/338442/23400/51582/89777/140775/9711/4248/5245/29934/1459/3952",209
"2571","Liver","GO:1900180","regulation of protein localization to nucleus","91/9119","146/18986",0.623287671232877,1.29770147231356,3.47138918143791,0.000340361938844958,0.00235638021947099,0.00144008229764203,"7957/5663/351/3843/3717/6934/7341/55612/3716/10979/284/2534/80157/652/83667/9201/5587/22948/51068/948/11261/166614/2737/2475/83593/1906/6714/26272/2033/1432/785/1495/23607/64771/5569/9258/2316/7545/5295/142/26524/10413/29969/25937/94103/5743/4140/11142/25885/9531/4088/7175/3985/999/6608/2147/81603/149628/5580/4000/3458/51574/4771/7534/83666/51548/10694/1387/11006/8692/5296/57506/25942/56957/4763/3059/7040/2932/7037/207/1894/80149/51684/9818/29775/23400/51366/7297/7015/3952/11143",91
"2572","Liver","GO:0097306","cellular response to alcohol","71/9119","110/18986",0.645454545454546,1.34385349270753,3.476971595458,0.000342838642932633,0.0023684004307128,0.00144742835040559,"9962/1946/5581/6337/3624/2203/1581/54464/2309/23514/9314/2770/54658/5734/8644/19/1605/5105/5587/4193/672/1536/4040/196/3480/23367/5737/54331/55915/107/1495/5732/6446/111/3709/57655/3779/1080/687/1788/1646/10270/1385/2822/114/2353/7292/3625/113/57476/31/3371/284254/999/2230/6608/1499/64083/5031/5729/4779/1636/6648/5562/641/2742/6422/207/7832/10365/1066",71
"2573","Liver","GO:1901890","positive regulation of cell junction assembly","71/9119","110/18986",0.645454545454546,1.34385349270753,3.476971595458,0.000342838642932633,0.0023684004307128,0.00144742835040559,"26047/857/1946/5795/54674/9378/5020/9448/23768/3556/10979/342184/29904/11141/84189/57633/2047/10507/5789/6093/1365/575/64218/3273/23767/57669/7122/9076/183/94/3791/9746/2895/2049/3987/5879/22883/8128/64084/8829/27067/23316/158038/100528062/347902/4088/347730/51738/9231/3605/114798/27286/84631/139065/1307/387804/577/4915/22871/7010/9647/59272/79953/6422/261734/147381/4653/7422/6385/25/84525",71
"2574","Liver","GO:0050728","negative regulation of inflammatory response","122/9119","203/18986",0.600985221674877,1.25126718047146,3.46009203430028,0.000343884664708172,0.00237306386206923,0.00145027836793976,"407048/90268/2625/9314/2852/5771/5682/50616/5788/7133/6095/114899/9971/3479/5734/345611/2534/3123/325/5335/5045/613/3559/80762/313/4598/7114/90865/55737/196/6714/4907/145581/5624/1432/6288/10162/55075/4067/1003/7128/4790/9655/9258/5465/335/5468/2000/11221/7538/348/5169/89790/2950/27293/116379/114548/7525/407007/405/4345/3558/5777/64116/10769/406938/8530/100500826/6850/55829/284207/2268/4088/4210/64127/407035/51738/3605/135/3949/8087/134/5580/406937/57817/100126320/5467/1588/406987/407032/3587/131450/91662/5692/3586/6774/768218/7010/54/27342/2358/5740/7130/730249/2137/100/406963/3055/5925/53833/79651/55527/1540/2693/152138/6693/406890/388581/58189/79671/406929/197358",122
"2575","Liver","GO:0002698","negative regulation of immune effector process","81/9119","128/18986",0.6328125,1.3175324185766,3.46522616469983,0.000352744243341435,0.0024289611675513,0.00148443954424122,"10225/383/3142/336/5788/11005/114770/284/710/5648/3440/10875/84868/613/55061/2/80762/3566/722/90865/196/604/79987/100507436/6688/9655/335/11221/5169/7042/4179/941/1524/3558/56940/5777/3456/8832/7292/11326/2241/6504/966/11314/64127/4092/3575/933/6375/10859/3133/3134/3586/430/3965/29126/115352/51043/7009/6776/54/301/27342/3071/11006/149041/3958/53833/409/7040/23376/7124/282618/80149/6693/3598/79671/339390/84695/725/1398",81
"2576","Liver","GO:0003231","cardiac ventricle development","81/9119","128/18986",0.6328125,1.3175324185766,3.46522616469983,0.000352744243341435,0.0024289611675513,0.00148443954424122,"80000/6091/90/9353/6092/7048/6586/4089/2625/3084/7468/1363/4036/6262/5318/6299/2280/3776/54583/7049/79810/23414/652/79977/3091/7046/4193/4091/3516/1832/11064/2263/10512/57493/659/3280/187/7798/7168/4633/639/7042/2626/10818/55636/4846/8321/4208/5469/5754/27302/5629/7849/4092/1482/163/5138/57167/8131/4851/6423/10370/23493/4634/23462/1301/54567/129446/7040/407975/9321/4669/4194/2022/51684/8543/25831/7139/182/64783/6926",81
"2577","Liver","GO:0003159","morphogenesis of an endothelium","16/9119","18/18986",0.888888888888889,1.85069025599786,3.47122915570184,0.00036735151890868,0.00252052916566321,0.00154040056955533,"2246/27086/3516/81792/388/94/83605/7852/90627/406991/1499/3687/387/54567/682/3627",16
"2578","Liver","GO:0033631","cell-cell adhesion mediated by integrin","16/9119","18/18986",0.888888888888889,1.85069025599786,3.47122915570184,0.00036735151890868,0.00252052916566321,0.00154040056955533,"10563/8613/1803/3678/5420/7412/23075/916/9780/8631/3676/6352/3688/100/8754/65125",16
"2579","Liver","GO:0061154","endothelial tube morphogenesis","16/9119","18/18986",0.888888888888889,1.85069025599786,3.47122915570184,0.00036735151890868,0.00252052916566321,0.00154040056955533,"2246/27086/3516/81792/388/94/83605/7852/90627/406991/1499/3687/387/54567/682/3627",16
"2580","Liver","GO:0071479","cellular response to ionizing radiation","51/9119","75/18986",0.68,1.41577804583836,3.46833694919239,0.000367618213469404,0.00252052916566321,0.00154040056955533,"2625/23514/10010/472/23411/4193/672/54617/26272/118471/388/1432/1647/404672/51776/675/85456/2885/85453/10413/1936/3981/7520/406991/7486/6591/3428/9575/25836/6423/25896/11011/598/2547/3364/641/1958/10276/894/23028/83695/7158/545/100630918/2002/7040/7124/6422/1894/1026/5883",51
"2581","Liver","GO:0006760","folic acid-containing compound metabolic process","22/9119","27/18986",0.814814814814815,1.69646606799803,3.48145251177588,0.000369265633872758,0.00252220146999255,0.00154142258452602,"4552/4548/8836/6573/25902/4522/6472/2346/10841/6470/10588/160428/10840/10797/81034/200895/2348/4524/441024/113235/2643/60496",22
"2582","Liver","GO:0031639","plasminogen activation","22/9119","27/18986",0.814814814814815,1.69646606799803,3.48145251177588,0.000369265633872758,0.00252220146999255,0.00154142258452602,"2266/1361/2023/2160/861/2244/2161/2243/5345/5270/5327/7123/3818/7057/5230/1718/350/302/5329/5054/5328/55848",22
"2583","Liver","GO:0060333","type II interferon-mediated signaling pathway","22/9119","27/18986",0.814814814814815,1.69646606799803,3.48145251177588,0.000369265633872758,0.00252220146999255,0.00154142258452602,"3263/383/5894/6672/3717/5771/3716/345611/3460/5468/6772/3459/84166/3659/5469/133060/3458/11140/54625/83666/3055/7297",22
"2584","Liver","GO:0048167","regulation of synaptic plasticity","131/9119","220/18986",0.595454545454545,1.23975216580765,3.43854227384527,0.00036943923360685,0.00252220146999255,0.00154142258452602,"6860/5663/4311/57537/351/152330/6505/2898/7101/9693/79772/22941/729993/2149/57338/9066/2890/818/2892/3845/81539/9215/4204/1605/8878/817/6900/22849/5641/2915/6809/85358/100302135/10858/10814/4297/3745/57406/51201/5152/2043/3156/575/11170/107/6622/2904/2185/952/1816/10636/23607/94056/6616/91683/348/4218/5270/3269/1201/10755/440275/2895/7532/84502/6547/1524/10458/10769/114/6344/4208/26037/5743/4776/5924/2332/27067/5590/5914/5649/5594/347730/7337/7143/135/8087/134/816/4137/100302169/2906/1636/54434/22986/9148/673/3786/4915/25769/5575/1812/5621/27065/3815/440279/4763/22930/8831/57282/2932/57616/375/794/84446/8541/91851/3710/9145/26012/177/4131/2905/392862/9463/1959/10288/5024/25/23230/6810",131
"2585","Liver","GO:0097035","regulation of membrane lipid distribution","44/9119","63/18986",0.698412698412698,1.45411377256974,3.47077370172937,0.00037021595732442,0.00252480967910908,0.00154301656997295,"23200/5244/196527/55113/79895/24/51761/84879/10079/91869/63982/5243/19/81037/389668/356/80148/6521/5205/286410/7518/374868/7417/57194/81671/23250/9619/389158/4363/5580/10396/57205/5359/727910/23120/26154/121601/7224/57198/161291/57704/286046/57088/55754",44
"2586","Liver","GO:0002821","positive regulation of adaptive immune response","87/9119","139/18986",0.62589928057554,1.30313891227187,3.44837364530936,0.000372302915385695,0.00253633839161053,0.00155006224734317,"3263/163486/2625/6885/3717/7468/5788/3572/8772/4292/940/3554/23411/7855/81545/3123/54440/64332/22976/718/149840/10892/56941/6398/2033/10673/8767/100507436/9390/10865/4976/10666/5588/440275/7532/114548/51571/51010/3558/6778/5321/4049/3140/3594/975/7292/22890/3329/10459/3122/958/406991/6504/5590/64127/8631/51111/7784/3606/3592/3569/6375/3133/3134/7189/5562/912/8417/149233/100141515/64581/100/4436/7158/80328/695/2208/3312/91543/23476/8809/7040/7124/7037/3553/54537/7297",87
"2587","Liver","GO:0006575","cellular modified amino acid metabolic process","111/9119","183/18986",0.60655737704918,1.2628685558346,3.43508078836759,0.000380600428695776,0.00259010738549668,0.00158292272360147,"5352/114882/373156/8424/2806/6505/635/4258/2625/23743/4552/223/4548/84879/27284/51301/389434/8836/2730/1374/9446/284439/51449/1734/6573/7038/6822/25902/29958/64902/10404/501/9027/445/4522/2729/6472/6583/1428/6506/8875/2346/10841/1081/6470/8659/256987/10162/10588/160428/10840/1757/8876/1508/87769/4780/9791/2950/1733/2939/55217/26090/3417/26873/2944/10797/117247/5469/2938/114884/27306/10550/7849/2936/81034/2678/92086/6567/200895/2348/2954/1376/8034/33/5034/5359/115111/140701/23657/6648/1160/4524/55229/2739/2628/114879/441024/23659/53905/113235/51365/221357/90527/3029/2687/2643/2937/1513/60496/7173/119391",111
"2588","Liver","GO:0030198","extracellular matrix organization","194/9119","339/18986",0.572271386430678,1.19148421348534,3.41991005007866,0.000381006461503356,0.00259011512671304,0.00158292745458187,"5352/81577/83872/92949/5340/1305/857/4921/351/4811/55512/9508/9507/11174/4089/256764/7101/1286/1303/7045/2621/1471/7133/2131/144165/64093/11005/80781/1361/5268/55612/5156/4147/170690/23768/56999/90102/164656/9215/4146/1288/1290/649/861/7049/1605/169044/9313/3936/5045/7046/50509/91522/131149/83716/79625/1803/79875/1805/170691/2824/81031/4982/11093/81792/90993/84830/255631/51144/22795/85301/23122/4643/2191/323/10516/7837/55790/81794/183/25975/59277/5468/7373/25890/25903/7075/5345/340267/151887/7982/602/133584/23213/196264/7042/5212/23332/4321/2620/3908/8516/1842/11107/5645/8292/3690/3912/10049/3381/64116/55959/4313/4317/4015/1308/23127/10459/619552/54507/3915/406991/1287/4088/102/64066/26254/4316/7143/1282/4314/101/81621/406937/1284/57188/9509/1280/50939/4851/1999/1310/6423/5644/84168/3569/4017/1295/10218/60495/3688/11173/1306/1307/302/10549/8837/9806/5351/84171/1296/4327/650/1285/9510/30001/2192/55151/1297/1301/285590/4763/5925/2331/7092/7040/3549/7124/23187/4629/4324/140766/4318/7148/871/2022/89932/1513/1289/59350/84695/7490/858/25",194
"2589","Liver","GO:0045124","regulation of bone resorption","32/9119","43/18986",0.744186046511628,1.54941509804472,3.4673428156089,0.0003863171981483,0.00262064805573136,0.00160158740182261,"1901/5166/9607/1956/81501/133522/7107/4982/6714/84959/7128/952/3690/3635/1445/1436/6850/8600/53832/101/57817/3569/6696/169200/7018/284266/4763/8792/7037/5578/4160/796",32
"2590","Liver","GO:0046640","regulation of alpha-beta T cell proliferation","32/9119","43/18986",0.744186046511628,1.54941509804472,3.4673428156089,0.0003863171981483,0.00262064805573136,0.00160158740182261,"7048/3717/57630/5788/940/83737/9479/3559/80762/868/8767/5588/916/3558/64115/57045/3659/975/7292/6850/3606/6375/3133/84433/3965/29126/64926/7535/51043/10148/339390/7297",32
"2591","Liver","GO:0019369","arachidonate metabolic process","41/9119","58/18986",0.706896551724138,1.47177738030864,3.45927503094742,0.000389394810756973,0.00263593503112419,0.00161092991050003,"1558/221955/284541/1564/1565/8529/8644/1571/1579/1555/1573/1543/57406/5742/6916/57834/1562/66002/1553/2166/11343/50640/246/26090/5321/1544/5743/4051/113612/1559/158833/1548/4259/1572/873/247/1557/5740/747/242/158584",41
"2592","Liver","GO:0030042","actin filament depolymerization","41/9119","58/18986",0.706896551724138,1.47177738030864,3.45927503094742,0.000389394810756973,0.00263593503112419,0.00161092991050003,"442721/7429/1073/6709/9037/2059/830/6840/57553/5341/120/50853/85477/6710/6711/5962/29766/118/57482/2934/23075/9948/93661/11078/88/9645/10677/57026/55604/832/11344/7111/822/51474/136319/6712/829/29767/2150/29765/64780",41
"2593","Liver","GO:0035024","negative regulation of Rho protein signal transduction","20/9119","24/18986",0.833333333333333,1.73502211499799,3.46378000078352,0.000394183878926882,0.00265990957119753,0.00162558175253657,"143872/201163/10395/83892/9750/4233/57493/79567/604/23189/286205/27/406991/2909/8452/3688/3925/54922/7126/4653",20
"2594","Liver","GO:0045063","T-helper 1 cell differentiation","20/9119","24/18986",0.833333333333333,1.73502211499799,3.46378000078352,0.000394183878926882,0.00265990957119753,0.00162558175253657,"246778/3142/6363/64332/6775/3566/2475/3146/8767/64218/9655/941/6778/7292/430/301/84766/8809/5971/6693",20
"2595","Liver","GO:0098856","intestinal lipid absorption","20/9119","24/18986",0.833333333333333,1.73502211499799,3.46378000078352,0.000394183878926882,0.00265990957119753,0.00162558175253657,"7357/336/4864/64241/949/64240/948/2169/118471/1582/29881/10162/335/9075/1645/3949/51474/337/339221/3952",20
"2596","Liver","GO:0032930","positive regulation of superoxide anion generation","18/9119","21/18986",0.857142857142857,1.7845941754265,3.45831579398012,0.000398179242006421,0.00267839391284446,0.00163687830517666,"351/5581/1956/2771/183/3689/3684/2950/1401/1994/6850/5580/4137/84329/2358/64581/2150/7040",18
"2597","Liver","GO:0038166","angiotensin-activated signaling pathway","18/9119","21/18986",0.857142857142857,1.7845941754265,3.45831579398012,0.000398179242006421,0.00267839391284446,0.00163687830517666,"857/9475/4142/185/6714/6093/5530/183/88/186/10768/406937/116511/1636/57085/5578/5910/406935",18
"2598","Liver","GO:0042359","vitamin D metabolic process","18/9119","21/18986",0.857142857142857,1.7845941754265,3.45831579398012,0.000398179242006421,0.00267839391284446,0.00163687830517666,"4036/2672/54657/2638/5641/1543/4790/8074/6591/54659/3458/1591/2260/1576/120227/7124/6615/51588",18
"2599","Liver","GO:0030834","regulation of actin filament depolymerization","38/9119","53/18986",0.716981132075472,1.49277374422469,3.45352116320665,0.000400965632445928,0.00269147654853788,0.00164487364986378,"442721/7429/1073/6709/9037/2059/830/6840/5341/120/50853/85477/6710/6711/5962/29766/118/57482/2934/23075/9948/93661/11078/88/10677/57026/55604/832/11344/7111/822/51474/136319/6712/829/29767/2150/29765",38
"2600","Liver","GO:1990089","response to nerve growth factor","38/9119","53/18986",0.716981132075472,1.49277374422469,3.45352116320665,0.000400965632445928,0.00269147654853788,0.00164487364986378,"9863/9693/2309/2890/29904/4908/2889/1996/6456/5770/3280/4916/23607/382/23527/142/66000/3747/7337/9101/4137/1454/5906/673/10938/4915/11151/2186/11075/8036/9775/3746/207/57498/867/1783/1398/796",38
"2601","Liver","GO:0030324","lung development","119/9119","198/18986",0.601010101010101,1.25131897990764,3.41746402975505,0.000402857814901263,0.00270134323052765,0.00165090359102206,"4311/10253/55512/2246/7048/8546/8854/2252/28996/2131/6670/3845/5156/9394/1956/2034/1050/4204/1116/1605/7068/23414/652/55211/79977/83716/3169/10905/2737/3516/9678/6441/2263/57493/2736/659/2033/7474/171023/7965/3280/1981/4124/123872/3791/91461/2355/4781/4321/2254/1385/2247/10413/9620/4846/340419/3988/1544/4015/4048/55294/1907/5950/5754/730094/5629/5604/147372/3371/2200/4087/7547/5594/57333/3290/9231/2627/1499/80004/9509/55036/5605/83931/4851/9963/1636/23657/26154/8914/7534/10551/10454/5241/10252/1512/302/6493/650/3911/100/55151/93/2260/2002/7040/7124/407975/7472/8817/2719/2324/59350/10365/84695/3158/5154/6720/7422/84525",119
"2602","Liver","GO:0010977","negative regulation of neuron projection development","83/9119","132/18986",0.628787878787879,1.30915305040757,3.4264554907246,0.00040554252393791,0.00271365640756361,0.0016584286874096,"5663/9353/120114/84709/9037/80031/2672/5793/1601/152559/9423/5800/157285/1942/9139/23105/6014/4193/1600/129807/23251/2043/7474/26052/9706/5770/4756/2258/3280/952/6259/23189/6695/25987/382/2316/120892/348/393/1630/65078/22876/22943/57142/8829/57609/401720/5376/4133/22902/999/7337/1400/3601/7143/5780/6049/84062/9860/53335/57187/1902/6696/23111/112755/22871/81618/2664/9856/11075/83999/59341/8831/1948/23258/10371/7025/6405/1809/349667/2580/5728/25791",83
"2603","Liver","GO:0015918","sterol transport","83/9119","132/18986",0.628787878787879,1.30915305040757,3.4264554907246,0.00040554252393791,0.00271365640756361,0.0016584286874096,"5244/5444/857/9525/3931/3990/4547/336/338/407039/9066/4864/10351/114876/20/345/1071/64241/5305/80820/19/949/23411/23461/5045/64240/158219/9388/948/255738/55275/1950/6256/114883/29881/26119/222642/51542/4790/25987/116150/335/1312/5468/4792/348/9217/57655/1080/114880/116519/3988/57476/55207/406940/26031/9885/9619/4481/3949/6646/134429/406937/219931/55937/5360/341/26154/154664/302/23673/406915/114879/10948/337/6342/57614/83930/27183/10802/9218/29801/1066",83
"2604","Liver","GO:0071322","cellular response to carbohydrate stimulus","100/9119","163/18986",0.613496932515337,1.27731689447705,3.41831478703915,0.000409140247745671,0.00273486955572524,0.00167139292759987,"26137/1946/5581/2203/4089/1581/5894/2309/23236/2852/2621/2730/9971/1361/55107/10723/2030/55638/6514/3123/5105/3091/2729/8622/4041/100302135/7776/7392/3745/3480/50507/65220/5579/5530/7074/6597/133308/10203/10804/5465/111/8609/5603/6598/2626/51092/51085/1080/6717/2822/150/114/406938/7351/7447/4088/4087/252983/6518/846/51738/5106/8398/2641/2081/57521/100302169/8660/9024/26056/1636/4884/222546/677/26154/22841/5562/26291/8111/51714/6833/5608/64581/25942/81035/7040/10497/91942/406890/388581/55088/177/5176/6416/10524/5606/4825/415116/6810/3952",100
"2605","Liver","GO:0007260","tyrosine phosphorylation of STAT protein","27/9119","35/18986",0.771428571428571,1.60613475788385,3.45043213231934,0.000416534911524018,0.00277270949949963,0.00169451849652248,"10464/3717/5771/3600/2534/2322/3280/2066/5008/116379/22876/1436/8995/1270/2241/1489/3606/3458/3592/59067/54625/133396/83666/3815/5753/282618/23568",27
"2606","Liver","GO:0038094","Fc-gamma receptor signaling pathway","27/9119","35/18986",0.771428571428571,1.60613475788385,3.45043213231934,0.000416534911524018,0.00277270949949963,0.00169451849652248,"5581/5747/7410/919/2534/64005/6714/4067/3932/55198/2212/7525/338339/6850/5338/2268/10451/196051/8398/5580/5058/7409/2214/3984/3055/945/25",27
"2607","Liver","GO:0048384","retinoic acid receptor signaling pathway","27/9119","35/18986",0.771428571428571,1.60613475788385,3.45043213231934,0.000416534911524018,0.00277270949949963,0.00169451849652248,"5915/6672/7421/8854/1592/8644/56603/7068/9249/5371/340665/6256/171023/23019/5468/6258/81/5914/2104/1399/6257/2146/9745/8202/5916/6899/10365",27
"2608","Liver","GO:0099010","modification of postsynaptic structure","27/9119","35/18986",0.771428571428571,1.60613475788385,3.45043213231934,0.000416534911524018,0.00277270949949963,0.00169451849652248,"54583/85458/57496/10810/5908/10486/388/7074/6710/83992/23191/25978/29888/10458/11346/116987/51225/57026/22839/1812/387/10487/9912/58512/23098/27145/154796",27
"2609","Liver","GO:0051591","response to cAMP","60/9119","91/18986",0.659340659340659,1.37276475032808,3.42663960431968,0.000420889296945888,0.00279878257023165,0.0017104528382285,"6715/594/2203/1036/9693/7430/5313/9472/1373/200186/5020/2819/6382/5207/5144/9465/5105/29904/445/366/196/1811/5311/2889/5908/5294/2185/6772/3709/64784/1080/5724/2353/10142/343/3625/2230/5138/2627/6781/5906/677/673/83606/3784/7010/1393/53905/374/23028/10411/4435/4724/682/329/348980/3158/6720/7490/7299",60
"2610","Liver","GO:0055092","sterol homeostasis","69/9119","107/18986",0.644859813084112,1.34261524412929,3.41661011590856,0.00042946828217996,0.00285286459097114,0.00174350461826132,"2494/857/340895/8647/1581/3931/3990/4547/336/9734/338/6095/4864/9971/60526/20/345/84649/1071/64241/19/949/23411/23461/64240/158219/9388/84647/4041/255738/3172/29881/26119/2538/9420/25987/116150/335/84263/348/2053/257194/27329/116519/3638/57476/2167/338328/1645/406940/116285/9619/3949/6646/9969/55937/3606/29099/4779/51474/10938/406915/22913/51/337/6296/10802/51302/1066",69
"2611","Liver","GO:0045766","positive regulation of angiogenesis","114/9119","189/18986",0.603174603174603,1.25582553085569,3.39794902836066,0.000434318404258991,0.00288209007473523,0.00176136553113987,"2041/6786/4086/23576/407048/2246/7048/7101/9314/9037/28996/168667/3716/7052/23328/2549/8091/3373/861/23411/1116/5335/3091/5587/718/672/10000/7082/1536/2833/3678/388/5579/1232/3315/7474/51752/1003/2321/2185/187/5293/94/92140/3791/10800/7075/7852/4780/27329/406884/2626/2247/4846/1524/3690/57142/8829/7057/55109/958/56005/2113/406991/3576/494327/147372/407035/27161/51738/2627/84034/3099/6423/8038/947/406919/3688/3586/204851/100506013/6774/9022/1512/51548/3687/7010/8742/285/5170/7098/5740/5054/3162/65125/3552/10411/146850/2693/3553/80149/57608/2624/2022/8817/406890/5578/6667/306/406935/6369/7422/25/7015",114
"2612","Liver","GO:0170041","non-proteinogenic amino acid metabolic process","45/9119","65/18986",0.692307692307692,1.44140298784448,3.42693800988706,0.000434778546965554,0.00288215374605041,0.00176140444333795,"5352/56267/51166/23576/2806/383/635/6999/7915/216/64577/4552/8564/8942/4548/883/1373/1610/26227/81539/169355/64902/18/445/4522/6507/3172/50507/8659/493/1757/4357/5832/1806/51733/2571/5034/4524/4594/5009/435/1491/113451/3620/51582",45
"2613","Liver","GO:0030323","respiratory tube development","121/9119","202/18986",0.599009900990099,1.24715451038469,3.39497460357876,0.000436278637655241,0.00288910398041468,0.00176565202163187,"4311/10253/55512/2246/7048/8546/8854/2252/28996/2131/6670/3845/5156/9394/5125/1956/2034/1050/4204/1116/1605/7068/23414/652/55211/79977/83716/3169/10905/2737/3516/9678/6441/2263/57493/2736/659/2033/7474/171023/7965/3280/1981/4124/123872/3791/51696/91461/2355/4781/4321/2254/1385/2247/10413/9620/4846/340419/3988/1544/4015/4048/55294/1907/5950/5754/730094/5629/5604/147372/3371/2200/4087/7547/5594/57333/3290/9231/2627/1499/80004/9509/55036/5605/83931/4851/9963/1636/23657/26154/8914/7534/10551/10454/5241/10252/1512/302/6493/650/3911/100/55151/93/2260/2002/7040/7124/407975/7472/8817/2719/2324/59350/10365/84695/3158/5154/6720/7422/84525",121
"2614","Liver","GO:0060840","artery development","74/9119","116/18986",0.637931034482759,1.32818934320536,3.40842595502928,0.000438841600963276,0.00290307106655851,0.00177418789090253,"6091/3340/6092/7048/11174/4638/4036/338/144165/5159/56999/652/3248/7046/7021/4091/2737/3516/10000/81031/1906/11064/5311/659/6495/3280/187/94/1312/221395/7798/348/27329/639/7042/57178/55636/57142/23129/8829/4015/5629/4092/4775/163/5138/2348/3949/406937/8131/4851/10370/10454/23493/2138/23462/5396/54567/93/4763/11280/6899/1948/4669/2022/51684/25831/1959/406935/182/3198/196528/7422/3952",74
"2615","Liver","GO:0001657","ureteric bud development","65/9119","100/18986",0.65,1.35331724969843,3.40550241774545,0.000450375927114921,0.0029762962869361,0.00181893887919184,"5979/80000/5915/4086/9353/6092/2246/4089/2625/55366/168667/6382/1739/6299/170690/6492/847/342184/652/596/4091/2737/4609/2263/5311/6495/3280/10409/183/6928/4090/2247/5087/7849/55083/4088/4087/5914/4092/186/6608/9653/1499/56998/9953/10252/2138/7484/650/3911/8642/3237/4435/2260/9955/7040/6422/51804/2668/2719/64412/4070/7422/6385/7490",65
